date,state,cases,cases_perc,cases_daybefore,cases_ln,cases_daybefore_ln,log_dif
2020-03-23,Maryland,290,18.367346938775512,245,5.66988092298052,5.501258210544727,0.1686227124357922
2020-03-24,Maryland,349,20.344827586206897,290,5.855071922202427,5.66988092298052,0.1851909992219074
2020-03-25,Maryland,423,21.20343839541547,349,6.0473721790462776,5.855071922202427,0.19230025684385055
2020-03-26,Maryland,581,37.35224586288416,423,6.364750756851911,6.0473721790462776,0.3173785778056333
2020-03-27,Maryland,790,35.9724612736661,581,6.672032945461067,6.364750756851911,0.30728218860915657
2020-03-28,Maryland,1066,34.93670886075949,790,6.97166860472579,6.672032945461067,0.29963565926472224
2020-03-29,Maryland,1244,16.69793621013133,1066,7.126087273299125,6.97166860472579,0.15441866857333508
2020-03-30,Maryland,1415,13.745980707395496,1244,7.254884810077338,7.126087273299125,0.12879753677821348
2020-03-09,Massachusetts,41,46.42857142857143,28,3.713572066704308,3.332204510175204,0.38136755652910415
2020-03-10,Massachusetts,92,124.39024390243902,41,4.5217885770490405,3.713572066704308,0.8082165103447325
2020-03-11,Massachusetts,95,3.260869565217391,92,4.553876891600541,4.5217885770490405,0.0320883145515003
2020-03-12,Massachusetts,108,13.684210526315791,95,4.68213122712422,4.553876891600541,0.12825433552367915
2020-03-13,Massachusetts,123,13.88888888888889,108,4.812184355372417,4.68213122712422,0.13005312824819715
2020-03-14,Massachusetts,138,12.195121951219512,123,4.927253685157205,4.812184355372417,0.11506932978478801
2020-03-15,Massachusetts,164,18.84057971014493,138,5.099866427824199,4.927253685157205,0.17261274266699367
2020-03-16,Massachusetts,197,20.121951219512198,164,5.2832037287379885,5.099866427824199,0.18333730091378975
2020-03-17,Massachusetts,218,10.65989847715736,197,5.384495062789089,5.2832037287379885,0.10129133405110036
2020-03-18,Massachusetts,256,17.431192660550458,218,5.545177444479562,5.384495062789089,0.16068238169047344
2020-03-19,Massachusetts,328,28.125,256,5.793013608384144,5.545177444479562,0.24783616390458185
2020-03-20,Massachusetts,413,25.914634146341463,328,6.023447592961033,5.793013608384144,0.23043398457688902
2020-03-21,Massachusetts,525,27.11864406779661,413,6.263398262591624,6.023447592961033,0.23995066963059042
2020-03-22,Massachusetts,646,23.047619047619047,525,6.470799503782602,6.263398262591624,0.20740124119097825
2020-03-23,Massachusetts,777,20.278637770897834,646,6.655440350367647,6.470799503782602,0.18464084658504554
2020-03-24,Massachusetts,1159,49.163449163449165,777,7.055312843339752,6.655440350367647,0.39987249297210425
2020-03-25,Massachusetts,1838,58.584987057808455,1159,7.516433302915632,7.055312843339752,0.46112045957588066
2020-03-26,Massachusetts,2417,31.501632208922743,1838,7.790282380703483,7.516433302915632,0.27384907778785106
2020-03-27,Massachusetts,3240,34.05047579644187,2417,8.083328608786376,7.790282380703483,0.2930462280828925
2020-03-28,Massachusetts,4257,31.38888888888889,3240,8.356319965828153,8.083328608786376,0.2729913570417768
2020-03-29,Massachusetts,4955,16.39652337326756,4257,8.508152446764088,8.356319965828153,0.15183248093593527
2020-03-30,Massachusetts,5752,16.08476286579213,4955,8.657302899400882,8.508152446764088,0.14915045263679438
2020-03-14,Michigan,33,32,25,3.4965075614664802,3.2188758248682006,0.27763173659827967
2020-03-15,Michigan,53,60.60606060606061,33,3.970291913552122,3.4965075614664802,0.47378435208564174
2020-03-16,Michigan,54,1.8867924528301887,53,3.9889840465642745,3.970291913552122,0.018692133012152556
2020-03-17,Michigan,65,20.37037037037037,54,4.174387269895637,3.9889840465642745,0.18540322333136228
2020-03-18,Michigan,80,23.076923076923077,65,4.382026634673881,4.174387269895637,0.2076393647782444
2020-03-19,Michigan,334,317.5,80,5.811140992976701,4.382026634673881,1.4291143583028196
2020-03-20,Michigan,548,64.07185628742515,334,6.306275286948016,5.811140992976701,0.49513429397131503
2020-03-21,Michigan,787,43.613138686131386,548,6.668228248417403,6.306275286948016,0.36195296146938727
2020-03-22,Michigan,1033,31.257941550190598,787,6.940222469119639,6.668228248417403,0.27199422070223545
2020-03-23,Michigan,1324,28.170377541142305,1033,7.188412736496954,6.940222469119639,0.2481902673773151
2020-03-24,Michigan,1791,35.27190332326284,1324,7.490529402060711,7.188412736496954,0.3021166655637577
2020-03-25,Michigan,2293,28.029034059184816,1791,7.737616282857904,7.490529402060711,0.24708688079719288
2020-03-26,Michigan,2877,25.468818142171827,2293,7.964503363551548,7.737616282857904,0.22688708069364338
2020-03-27,Michigan,3655,27.042057698992007,2877,8.203851372183879,7.964503363551548,0.23934800863233097
2020-03-28,Michigan,4634,26.785225718194255,3655,8.441175704992322,8.203851372183879,0.23732433280844312
2020-03-29,Michigan,5486,18.385843763487266,4634,8.60995467149755,8.441175704992322,0.1687789665052275
2020-03-30,Michigan,6508,18.62923806051768,5486,8.780787468338929,8.60995467149755,0.17083279684137942
2020-03-15,Minnesota,35,66.66666666666666,21,3.5553480614894135,3.044522437723423,0.5108256237659905
2020-03-16,Minnesota,54,54.285714285714285,35,3.9889840465642745,3.5553480614894135,0.433635985074861
2020-03-17,Minnesota,60,11.11111111111111,54,4.0943445622221,3.9889840465642745,0.10536051565782589
2020-03-18,Minnesota,77,28.333333333333332,60,4.343805421853684,4.0943445622221,0.2494608596315837
2020-03-19,Minnesota,89,15.584415584415584,77,4.48863636973214,4.343805421853684,0.14483094787845552
2020-03-20,Minnesota,115,29.213483146067414,89,4.74493212836325,4.48863636973214,0.25629575863111054
2020-03-21,Minnesota,138,20,115,4.927253685157205,4.74493212836325,0.1823215567939549
2020-03-22,Minnesota,171,23.91304347826087,138,5.14166355650266,4.927253685157205,0.2144098713454552
2020-03-23,Minnesota,235,37.42690058479532,171,5.459585514144159,5.14166355650266,0.31792195764149866
2020-03-24,Minnesota,264,12.340425531914894,235,5.575949103146316,5.459585514144159,0.11636358900215704
2020-03-25,Minnesota,289,9.469696969696969,264,5.666426688112432,5.575949103146316,0.09047758496611635
2020-03-26,Minnesota,346,19.72318339100346,289,5.846438775057725,5.666426688112432,0.18001208694529236
2020-03-27,Minnesota,398,15.028901734104046,346,5.986452005284438,5.846438775057725,0.14001323022671297
2020-03-28,Minnesota,442,11.055276381909549,398,6.091309882077698,5.986452005284438,0.1048578767932602
2020-03-29,Minnesota,504,14.027149321266968,442,6.222576268071369,6.091309882077698,0.1312663859936709
2020-03-30,Minnesota,576,14.285714285714285,504,6.3561076606958915,6.222576268071369,0.13353139262452274
2020-03-18,Mississippi,34,61.904761904761905,21,3.5263605246161616,3.044522437723423,0.48183808689273855
2020-03-19,Mississippi,50,47.05882352941176,34,3.912023005428146,3.5263605246161616,0.3856624808119844
2020-03-20,Mississippi,80,60,50,4.382026634673881,3.912023005428146,0.47000362924573524
2020-03-21,Mississippi,140,75,80,4.941642422609304,4.382026634673881,0.5596157879354227
2020-03-22,Mississippi,207,47.85714285714286,140,5.332718793265369,4.941642422609304,0.39107637065606493
2020-03-23,Mississippi,249,20.28985507246377,207,5.517452896464707,5.332718793265369,0.18473410319933858
2020-03-24,Mississippi,320,28.514056224899598,249,5.768320995793772,5.517452896464707,0.2508680993290646
2020-03-25,Mississippi,376,17.5,320,5.929589143389895,5.768320995793772,0.16126814759612262
2020-03-26,Mississippi,486,29.25531914893617,376,6.186208623900494,5.929589143389895,0.256619480510599
2020-03-27,Mississippi,579,19.1358024691358,486,6.361302477572996,6.186208623900494,0.17509385367250196
2020-03-28,Mississippi,669,15.544041450777202,579,6.505784060128229,6.361302477572996,0.14448158255523325
2020-03-29,Mississippi,759,13.452914798206278,669,6.63200177739563,6.505784060128229,0.1262177172674015
2020-03-30,Mississippi,848,11.725955204216074,759,6.742880635791903,6.63200177739563,0.11087885839627276
2020-03-19,Missouri,35,66.66666666666666,21,3.5553480614894135,3.044522437723423,0.5108256237659905
2020-03-20,Missouri,73,108.57142857142857,35,4.290459441148391,3.5553480614894135,0.7351113796589774
2020-03-21,Missouri,93,27.397260273972602,73,4.532599493153256,4.290459441148391,0.24214005200486532
2020-03-22,Missouri,130,39.784946236559136,93,4.867534450455582,4.532599493153256,0.3349349573023259
2020-03-23,Missouri,183,40.76923076923077,130,5.209486152841421,4.867534450455582,0.34195170238583916
2020-03-24,Missouri,255,39.34426229508197,183,5.541263545158426,5.209486152841421,0.3317773923170044
2020-03-25,Missouri,384,50.588235294117645,255,5.950642552587727,5.541263545158426,0.4093790074293011
2020-03-26,Missouri,508,32.29166666666667,384,6.230481447578482,5.950642552587727,0.2798388949907551
2020-03-27,Missouri,670,31.88976377952756,508,6.507277712385012,6.230481447578482,0.27679626480652963
2020-03-28,Missouri,837,24.925373134328357,670,6.729824070489475,6.507277712385012,0.22254635810446377
2020-03-29,Missouri,902,7.765830346475508,837,6.804614520062624,6.729824070489475,0.07479044957314862
2020-03-30,Missouri,1049,16.29711751662971,902,6.955592608396297,6.804614520062624,0.1509780883336731
2020-03-22,Montana,34,17.24137931034483,29,3.5263605246161616,3.367295829986474,0.15906469462968742
2020-03-23,Montana,45,32.35294117647059,34,3.8066624897703196,3.5263605246161616,0.28030196515415806
2020-03-24,Montana,51,13.333333333333334,45,3.9318256327243257,3.8066624897703196,0.1251631429540061
2020-03-25,Montana,65,27.450980392156865,51,4.174387269895637,3.9318256327243257,0.24256163717131107
2020-03-26,Montana,90,38.46153846153847,65,4.499809670330265,4.174387269895637,0.3254224004346282
2020-03-27,Montana,121,34.44444444444444,90,4.795790545596741,4.499809670330265,0.2959808752664763
2020-03-28,Montana,147,21.487603305785125,121,4.990432586778736,4.795790545596741,0.19464204118199468
2020-03-29,Montana,161,9.523809523809524,147,5.081404364984463,4.990432586778736,0.0909717782057271
2020-03-30,Montana,177,9.937888198757763,161,5.176149732573829,5.081404364984463,0.09474536758936569
2020-03-15,Nebraska,31,6.896551724137931,29,3.4339872044851463,3.367295829986474,0.06669137449867213
2020-03-16,Nebraska,33,6.451612903225806,31,3.4965075614664802,3.4339872044851463,0.06252035698133396
2020-03-17,Nebraska,36,9.090909090909092,33,3.58351893845611,3.4965075614664802,0.08701137698962969
2020-03-18,Nebraska,43,19.444444444444446,36,3.7612001156935624,3.58351893845611,0.17768117723745247
2020-03-19,Nebraska,47,9.30232558139535,43,3.8501476017100584,3.7612001156935624,0.08894748601649605
2020-03-20,Nebraska,53,12.76595744680851,47,3.970291913552122,3.8501476017100584,0.12014431184206353
2020-03-21,Nebraska,61,15.09433962264151,53,4.110873864173311,3.970291913552122,0.1405819506211894
2020-03-22,Nebraska,62,1.639344262295082,61,4.127134385045092,4.110873864173311,0.016260520871780315
2020-03-23,Nebraska,73,17.741935483870968,62,4.290459441148391,4.127134385045092,0.16332505610329928
2020-03-24,Nebraska,77,5.47945205479452,73,4.343805421853684,4.290459441148391,0.05334598070529317
2020-03-25,Nebraska,84,9.090909090909092,77,4.430816798843313,4.343805421853684,0.08701137698962924
2020-03-26,Nebraska,91,8.333333333333332,84,4.51085950651685,4.430816798843313,0.08004270767353638
2020-03-27,Nebraska,102,12.087912087912088,91,4.624972813284271,4.51085950651685,0.11411330676742093
2020-03-28,Nebraska,122,19.607843137254903,102,4.804021044733257,4.624972813284271,0.17904823144898607
2020-03-29,Nebraska,138,13.114754098360656,122,4.927253685157205,4.804021044733257,0.12323264042394833
2020-03-30,Nebraska,185,34.05797101449276,138,5.220355825078324,4.927253685157205,0.29310213992111933
2020-03-16,Nevada,45,73.07692307692307,26,3.8066624897703196,3.258096538021482,0.5485659517488375
2020-03-17,Nevada,55,22.22222222222222,45,4.007333185232471,3.8066624897703196,0.20067069546215155
2020-03-18,Nevada,82,49.09090909090909,55,4.406719247264253,4.007333185232471,0.3993860620317822
2020-03-19,Nevada,99,20.73170731707317,82,4.59511985013459,4.406719247264253,0.18840060287033644
2020-03-20,Nevada,165,66.66666666666666,99,5.10594547390058,4.59511985013459,0.5108256237659905
2020-03-21,Nevada,165,0,165,5.10594547390058,5.10594547390058,0
2020-03-22,Nevada,190,15.151515151515152,165,5.247024072160486,5.10594547390058,0.14107859825990587
2020-03-23,Nevada,265,39.473684210526315,190,5.579729825986222,5.247024072160486,0.33270575382573586
2020-03-24,Nevada,315,18.867924528301888,265,5.752572638825633,5.579729825986222,0.17284281283941105
2020-03-25,Nevada,405,28.57142857142857,315,6.003887067106539,5.752572638825633,0.25131442828090567
2020-03-26,Nevada,535,32.098765432098766,405,6.282266746896006,6.003887067106539,0.27837967978946754
2020-03-27,Nevada,621,16.074766355140188,535,6.431331081933479,6.282266746896006,0.14906433503747252
2020-03-28,Nevada,738,18.84057971014493,621,6.6039438246004725,6.431331081933479,0.17261274266699367
2020-03-29,Nevada,920,24.661246612466126,738,6.824373670043086,6.6039438246004725,0.2204298454426139
2020-03-30,Nevada,1044,13.478260869565217,920,6.950814768442584,6.824373670043086,0.12644109839949724
2020-03-18,New Hampshire,39,50,26,3.6635616461296463,3.258096538021482,0.40546510810816416
2020-03-19,New Hampshire,44,12.82051282051282,39,3.784189633918261,3.6635616461296463,0.12062798778861472
2020-03-20,New Hampshire,55,25,44,4.007333185232471,3.784189633918261,0.22314355131421015
2020-03-21,New Hampshire,65,18.181818181818183,55,4.174387269895637,4.007333185232471,0.16705408466316563
2020-03-22,New Hampshire,78,20,65,4.356708826689592,4.174387269895637,0.1823215567939549
2020-03-23,New Hampshire,101,29.48717948717949,78,4.61512051684126,4.356708826689592,0.258411690151668
2020-03-24,New Hampshire,108,6.9306930693069315,101,4.68213122712422,4.61512051684126,0.06701071028296024
2020-03-25,New Hampshire,137,26.851851851851855,108,4.919980925828125,4.68213122712422,0.23784969870390515
2020-03-26,New Hampshire,158,15.328467153284672,137,5.062595033026967,4.919980925828125,0.14261410719884182
2020-03-27,New Hampshire,187,18.354430379746837,158,5.231108616854587,5.062595033026967,0.16851358382761994
2020-03-28,New Hampshire,214,14.43850267379679,187,5.365976015021851,5.231108616854587,0.13486739816726434
2020-03-29,New Hampshire,258,20.5607476635514,214,5.552959584921617,5.365976015021851,0.18698356989976617
2020-03-30,New Hampshire,314,21.705426356589147,258,5.749392985908253,5.552959584921617,0.19643340098663575
2020-03-13,New Jersey,50,72.41379310344827,29,3.912023005428146,3.367295829986474,0.5447271754416718
2020-03-14,New Jersey,75,50,50,4.31748811353631,3.912023005428146,0.40546510810816416
2020-03-15,New Jersey,98,30.666666666666664,75,4.584967478670572,4.31748811353631,0.2674793651342622
2020-03-16,New Jersey,176,79.59183673469387,98,5.170483995038151,4.584967478670572,0.5855165163675791
2020-03-17,New Jersey,268,52.27272727272727,176,5.5909869805108565,5.170483995038151,0.42050298547270515
2020-03-18,New Jersey,427,59.32835820895522,268,6.056784013228625,5.5909869805108565,0.4657970327177683
2020-03-19,New Jersey,735,72.1311475409836,427,6.5998704992128365,6.056784013228625,0.5430864859842117
2020-03-20,New Jersey,896,21.904761904761905,735,6.79794041297493,6.5998704992128365,0.19806991376209382
2020-03-21,New Jersey,1336,49.107142857142854,896,7.197435354096591,6.79794041297493,0.3994949411216604
2020-03-22,New Jersey,1914,43.26347305389221,1336,7.5569505720129,7.197435354096591,0.359515217916309
2020-03-23,New Jersey,2844,48.589341692789965,1914,7.952966790923131,7.5569505720129,0.39601621891023164
2020-03-24,New Jersey,3675,29.219409282700422,2844,8.209308411646937,7.952966790923131,0.2563416207238056
2020-03-25,New Jersey,4402,19.782312925170068,3675,8.389814262086407,8.209308411646937,0.1805058504394701
2020-03-26,New Jersey,6876,56.201726487960016,4402,8.83579236650274,8.389814262086407,0.44597810441633357
2020-03-27,New Jersey,8825,28.34496800465387,6876,9.085343881801498,8.83579236650274,0.24955151529875685
2020-03-28,New Jersey,11124,26.050991501416433,8825,9.316860215353856,9.085343881801498,0.23151633355235823
2020-03-29,New Jersey,13386,20.334412081984897,11124,9.501964663660587,9.316860215353856,0.18510444830673123
2020-03-30,New Jersey,16636,24.279097564619754,13386,9.719324300862802,9.501964663660587,0.21735963720221463
2020-03-19,New Mexico,35,25,28,3.5553480614894135,3.332204510175204,0.2231435513142097
